Order_ID,Date,Region,State,Category,Product,Quantity,Sales,Profit
ORD-2024-00286,2025-11-16,Asia Pacific,Tokyo,Furniture,Cabinet,2,1403.1,255.88
ORD-2024-00319,2025-11-17,North America,New York,Furniture,Office Chair,11,6392.73,1224.21
ORD-2024-00081,2025-11-18,Asia Pacific,Singapore,Office Supplies,Pen Set,5,48.62,14.6
ORD-2025-00936,2025-11-18,Europe,Bavaria,Furniture,Cabinet,9,3023.49,532.72
ORD-2025-01109,2025-11-18,Europe,Bavaria,Office Supplies,Pen Set,9,461.99,132.62
ORD-2025-00926,2025-11-22,North America,California,Technology,Tablet,11,10196.59,2816.1
ORD-2025-00694,2025-11-22,Asia Pacific,Maharashtra,Furniture,Cabinet,5,2875.29,432.15
ORD-2024-00383,2025-11-23,Latin America,Sao Paulo,Technology,Monitor,6,9822.12,1881.33
ORD-2025-00949,2025-11-23,Europe,Bavaria,Furniture,Conference Table,3,885.82,129.67
ORD-2025-00763,2025-11-24,Europe,England,Office Supplies,Pen Set,10,682.93,174.63
ORD-2025-00965,2025-11-24,Middle East & Africa,Cairo,Technology,Monitor,5,5821.68,941.47
ORD-2024-00571,2025-11-24,Asia Pacific,Singapore,Office Supplies,Notebook,4,174.95,52.37
ORD-2025-00640,2025-11-24,Europe,Ile-de-France,Furniture,Conference Table,5,1670.44,284.06
ORD-2025-00776,2025-11-26,Middle East & Africa,Nairobi,Furniture,Cabinet,2,851.58,170.73
ORD-2024-00340,2025-11-27,North America,Florida,Office Supplies,Pen Set,8,697.63,245.35
ORD-2025-00671,2025-11-27,Asia Pacific,Tokyo,Office Supplies,Stapler,1,39.09,8.44
ORD-2024-00293,2025-11-28,Latin America,Bogota,Office Supplies,Printer Paper,3,292.9,89.44
ORD-2024-00448,2025-11-29,Asia Pacific,Seoul,Technology,Laptop,7,12417.18,1700.66
ORD-2025-00684,2025-12-01,Latin America,Sao Paulo,Office Supplies,Stapler,10,742.84,268.36
ORD-2025-01054,2025-12-01,Asia Pacific,Seoul,Technology,Wireless Router,1,1348.97,291.11
ORD-2024-00274,2025-12-01,Asia Pacific,Seoul,Office Supplies,Printer Paper,11,592.12,194.76
ORD-2025-01083,2025-12-01,North America,Texas,Technology,Laptop,2,983.15,195.52
ORD-2024-00195,2025-12-02,Europe,England,Furniture,Cabinet,1,159.29,16.33
ORD-2024-00451,2025-12-02,North America,Ontario,Technology,Laptop,8,9474.37,1805.46
ORD-2025-00683,2025-12-02,North America,New York,Appliances,Vacuum Cleaner,2,266.58,24.07
ORD-2024-00515,2025-12-02,Europe,Catalonia,Furniture,Office Chair,4,2840.33,358.91
ORD-2025-00751,2025-12-03,North America,Ontario,Technology,Tablet,3,3072.36,609.52
ORD-2025-00649,2025-12-03,Asia Pacific,Singapore,Technology,Laptop,9,4612.94,1141.17
ORD-2024-00503,2025-12-04,North America,Texas,Furniture,Bookshelf,5,2088.37,165.01
ORD-2024-00200,2025-12-04,North America,Florida,Appliances,Microwave,4,384.08,38.34
ORD-2025-00999,2025-12-04,Latin America,Santiago,Technology,Wireless Router,7,3788.03,494.02
ORD-2025-00853,2025-12-05,North America,California,Appliances,Air Purifier,3,1571.59,310.53
ORD-2024-00337,2025-12-05,North America,Ontario,Technology,Smartphone,9,5747.35,1187.85
ORD-2024-00466,2025-12-07,North America,Texas,Technology,Tablet,2,2906.62,435.51
ORD-2025-00609,2025-12-07,Middle East & Africa,Cairo,Technology,Wireless Router,10,12835.38,2292.65
ORD-2025-00797,2025-12-08,Asia Pacific,Maharashtra,Office Supplies,Pen Set,3,161.9,43.5
ORD-2025-00861,2025-12-08,Middle East & Africa,Gauteng,Technology,Smartphone,11,6303.05,1620.37
ORD-2024-00064,2025-12-08,Middle East & Africa,Dubai,Appliances,Air Purifier,4,1465.97,265.56
ORD-2024-00355,2025-12-09,Latin America,Sao Paulo,Technology,Laptop,4,1807.56,418.23
ORD-2024-00208,2025-12-09,Latin America,Bogota,Furniture,Bookshelf,10,1792.88,226.38
ORD-2024-00417,2025-12-09,Asia Pacific,New South Wales,Appliances,Microwave,2,1068.14,249.84
ORD-2024-00046,2025-12-10,Latin America,Bogota,Technology,Smartphone,3,4307.77,801.98
ORD-2024-00404,2025-12-11,Latin America,Buenos Aires,Office Supplies,Notebook,7,720.49,222.3
ORD-2025-00959,2025-12-11,Middle East & Africa,Cairo,Office Supplies,Stapler,8,268.6,75.24
ORD-2025-00947,2025-12-12,Asia Pacific,Tokyo,Office Supplies,Notebook,3,196.11,56.02
ORD-2024-00441,2025-12-12,North America,Florida,Office Supplies,Desk Organizer,3,143.83,49.27
ORD-2024-00325,2025-12-13,Latin America,Buenos Aires,Technology,Laptop,5,8587.28,1879.29
ORD-2024-00012,2025-12-14,Europe,England,Office Supplies,Desk Organizer,4,219.25,72.44
ORD-2025-00914,2025-12-17,Europe,England,Furniture,Bookshelf,3,1018.72,-159.44
ORD-2024-00594,2025-12-17,North America,Texas,Appliances,Vacuum Cleaner,3,910.18,90.33
ORD-2025-00894,2025-12-17,Middle East & Africa,Dubai,Office Supplies,Notebook,6,484.18,133.36
ORD-2025-00851,2025-12-17,North America,Florida,Technology,Wireless Router,9,12570.5,3450.51
ORD-2025-01198,2025-12-18,North America,Florida,Technology,Smartphone,8,3887.29,979.43
ORD-2024-00141,2025-12-19,North America,Florida,Technology,Smartphone,4,6401.66,998.34
ORD-2024-00555,2025-12-20,Europe,Ile-de-France,Appliances,Microwave,5,2873.74,461.53
ORD-2025-00772,2025-12-22,Asia Pacific,Tokyo,Technology,Laptop,10,7362.21,2033.44
ORD-2025-01082,2025-12-24,North America,Texas,Technology,Monitor,8,4889.3,1146.58
ORD-2024-00265,2025-12-24,North America,Texas,Technology,Wireless Router,8,3399.61,589.82
ORD-2025-01088,2025-12-24,Latin America,Bogota,Technology,Wireless Router,3,2198.94,401.98
ORD-2024-00347,2025-12-25,Europe,Bavaria,Technology,Tablet,7,11613.31,3108.17
ORD-2024-00145,2025-12-26,Asia Pacific,Maharashtra,Office Supplies,Desk Organizer,7,134.83,37.83
ORD-2024-00356,2025-12-26,Europe,Ile-de-France,Technology,Laptop,3,2054.52,559.34
ORD-2025-01056,2025-12-28,Middle East & Africa,Riyadh,Furniture,Office Chair,7,5316.93,787.32
ORD-2024-00511,2025-12-28,Europe,Ile-de-France,Technology,Laptop,2,899.14,237.65
ORD-2025-01117,2025-12-28,Latin America,Santiago,Office Supplies,Notebook,10,368.11,68.59
ORD-2024-00161,2025-12-29,Asia Pacific,Maharashtra,Technology,Monitor,4,5236.31,690.41
ORD-2025-00810,2025-12-29,North America,Ontario,Office Supplies,Printer Paper,5,206.67,55.18
ORD-2025-00691,2025-12-29,North America,Florida,Furniture,Conference Table,4,752.98,164.97
ORD-2024-00401,2025-12-30,North America,Texas,Furniture,Office Chair,11,8229.87,682.35
ORD-2025-01169,2025-12-30,North America,California,Office Supplies,Pen Set,7,596.32,191.08
ORD-2025-00820,2025-12-31,North America,Florida,Technology,Smartphone,2,2404.35,463.74
